geometry,label_id,label_name,label,collection_date,created_at,end_date,id,start_date,updated_at,user_email,user_name,longitude,latitude,timeline,timeseries,pheno_metrics
POINT (-53.471489 -33.575583),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,30,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.471489,-33.575583,,"['9201.', '9423.', '9463.', '9591.', '6853.', '9013.', '6349.', '2913.', '2345.', '3607.', '6986.', -9999, '8320.', '7665.', '7008.', '5693.', -9999, '3218.', '3055.', -9999, '3876.', '6335.', '8030.', '8924.533203125', ' 8.15625', ' 70.29166412353516', ' 57957.3359375', ' 35794.8359375', -9999, -9999, ' 6537.3330078125', ' 6093.16650390625', ' 112.0', ' 9231.3330078125', ' 1', ' 9492.3330078125', ' 33', ' 2955.0', ' 129', ' 3869.0', ' 113']","['8924.533203125', ' 8.15625', ' 70.29166412353516', ' 57957.3359375', ' 35794.8359375', ' nan', ' nan', ' 6537.3330078125', ' 6093.16650390625', ' 112.0', ' 9231.3330078125', ' 1', ' 9492.3330078125', ' 33', ' 2955.0', ' 129', ' 3869.0', ' 113']"
POINT (-53.489127 -33.565571),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,31,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.489127,-33.565571,,"['8853.', '9400.', '9518.', '9539.', '8637.', '7380.', '5166.', '2528.', '2638.', -9999, '3212.', -9999, -9999, '4535.', '3575.', '3529.', -9999, '2684.', '2473.', -9999, '3772.', '3133.', '2264.', '9150.47265625', ' 17.536468505859375', ' 69.70313262939453', ' 53040.5859375', ' 38075.421875', -9999, -9999, ' 7183.333984375', ' 5613.41650390625', ' 96.0', ' 8924.5', ' 1', ' 9485.6669921875', ' 33', ' 2302.333251953125', ' 353', ' 5024.66650390625', ' 97']","['9150.47265625', ' 17.536468505859375', ' 69.70313262939453', ' 53040.5859375', ' 38075.421875', ' nan', ' nan', ' 7183.333984375', ' 5613.41650390625', ' 96.0', ' 8924.5', ' 1', ' 9485.6669921875', ' 33', ' 2302.333251953125', ' 353', ' 5024.66650390625', ' 97']"
POINT (-53.498268 -33.565965),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,32,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.498268,-33.565965,,"['9259.', '9609.', '9550.', '8928.', '8067.', '6720.', '3380.', '2348.', '2524.', -9999, '3125.', -9999, '4057.', '2955.', '3342.', '3469.', '3584.', '3119.', '1905.', -9999, '3357.', '2898.', '1991.', '9148.5', ' 9.09375', ' 25.34166717529297', -9999, -9999, -9999, -9999, ' 7407.0', ' 5696.4169921875', ' 256.0', ' 9327.1669921875', ' 1', ' 9472.6669921875', ' 17', ' 2065.666748046875', ' 353', ' 3390.666748046875', ' 257']","['9148.5', ' 9.09375', ' 25.34166717529297', ' nan', ' nan', ' nan', ' nan', ' 7407.0', ' 5696.4169921875', ' 256.0', ' 9327.1669921875', ' 1', ' 9472.6669921875', ' 17', ' 2065.666748046875', ' 353', ' 3390.666748046875', ' 257']"
POINT (-53.49093 -33.569398),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,33,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.49093,-33.569398,,"['8921.', '9360.', '9397.', '8881.', '7701.', '5954.', '2695.', '2329.', '2479.', '2519.', '2704.', -9999, '3522.', '2901.', '2939.', '3217.', '3856.', '2856.', '2189.', -9999, '3052.', '2913.', '2869.', '8879.7919921875', ' 14.875', ' 69.58333587646484', ' 48213.66796875', ' 32338.501953125', -9999, -9999, ' 6783.6669921875', ' 5715.16650390625', ' 96.0', ' 8988.0', ' 1', ' 9226.0', ' 17', ' 2442.333251953125', ' 129', ' 3659.333251953125', ' 97']","['8879.7919921875', ' 14.875', ' 69.58333587646484', ' 48213.66796875', ' 32338.501953125', ' nan', ' nan', ' 6783.6669921875', ' 5715.16650390625', ' 96.0', ' 8988.0', ' 1', ' 9226.0', ' 17', ' 2442.333251953125', ' 129', ' 3659.333251953125', ' 97']"
POINT (-53.495135 -33.574082),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,34,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.495135,-33.574082,,"['9295.', '9596.', '9477.', '8828.', '6993.', '5670.', '2560.', -9999, '2648.', -9999, '3041.', -9999, -9999, '3286.', '3456.', '3730.', '3958.', '2997.', '2290.', -9999, '3287.', '3231.', '2452.', '9236.75', ' 5.6875', ' 24.559720993041992', -9999, -9999, -9999, -9999, ' 6883.5', ' 5968.75', ' 256.0', ' 9365.0', ' 1', ' 9456.0', ' 17', ' 2572.5', ' 353', ' 3561.666748046875', ' 257']","['9236.75', ' 5.6875', ' 24.559720993041992', ' nan', ' nan', ' nan', ' nan', ' 6883.5', ' 5968.75', ' 256.0', ' 9365.0', ' 1', ' 9456.0', ' 17', ' 2572.5', ' 353', ' 3561.666748046875', ' 257']"
POINT (-53.496466 -33.579373),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,35,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.496466,-33.579373,,"['6797.', '8266.', '8686.', '8795.', '8254.', '7380.', '6552.', '3613.', '4575.', '5340.', '5166.', -9999, -9999, '6053.', '5627.', '5793.', '6767.', '3709.', '3901.', -9999, '5860.', '5703.', '5807.', '7999.125', ' 50.32810974121094', ' 14.104165077209473', -9999, -9999, -9999, -9999, ' 4072.99951171875', ' 5740.58349609375', ' 256.0', ' 6971.83349609375', ' 1', ' 8582.3330078125', ' 33', ' 4509.33349609375', ' 129', ' 5423.0', ' 257']","['7999.125', ' 50.32810974121094', ' 14.104165077209473', ' nan', ' nan', ' nan', ' nan', ' 4072.99951171875', ' 5740.58349609375', ' 256.0', ' 6971.83349609375', ' 1', ' 8582.3330078125', ' 33', ' 4509.33349609375', ' 129', ' 5423.0', ' 257']"
POINT (-53.493934 -33.603218),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,36,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.493934,-33.603218,,"['7020.', '6118.', '5939.', '6630.', '1686.', '6469.', '6178.', '3893.', '6078.', '6981.', '7138.', -9999, '7085.', '7410.', '6979.', '6773.', '6261.', '5383.', '4670.', -9999, '5260.', '5936.', -9999, '6715.53369140625', ' 18.48958396911621', ' 21.22916603088379', -9999, -9999, -9999, -9999, ' 2406.33349609375', ' 5094.8330078125', ' 144.0', ' 5383.0', ' 113', ' 7158.0', ' 209', ' 4751.66650390625', ' 49', ' 6139.0', ' 257']","['6715.53369140625', ' 18.48958396911621', ' 21.22916603088379', ' nan', ' nan', ' nan', ' nan', ' 2406.33349609375', ' 5094.8330078125', ' 144.0', ' 5383.0', ' 113', ' 7158.0', ' 209', ' 4751.66650390625', ' 49', ' 6139.0', ' 257']"
POINT (-53.501401 -33.601002),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,37,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.501401,-33.601002,,"['4859.', '5907.', '6112.', '5922.', -9999, '6741.', '7161.', '5030.', '7285.', '8138.', '7733.', -9999, '7968.', '7973.', '7653.', '7344.', '6688.', '5456.', '4439.', -9999, '4862.', '5629.', -9999, '7176.07470703125', ' 11.659721374511719', ' 28.513885498046875', -9999, -9999, -9999, -9999, ' 2865.16650390625', ' 5263.5830078125', ' 240.0', ' 5626.0', ' 17', ' 7864.66650390625', ' 209', ' 4999.5', ' 1', ' 6496.0', ' 257']","['7176.07470703125', ' 11.659721374511719', ' 28.513885498046875', ' nan', ' nan', ' nan', ' nan', ' 2865.16650390625', ' 5263.5830078125', ' 240.0', ' 5626.0', ' 17', ' 7864.66650390625', ' 209', ' 4999.5', ' 1', ' 6496.0', ' 257']"
POINT (-53.470416 -33.603003),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,38,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.470416,-33.603003,,"['9712.', '9582.', '9461.', '8729.', '7654.', '6053.', '2584.', -9999, '1908.', '3114.', '2902.', -9999, '3469.', '4183.', '4651.', '4099.', '3907.', '2957.', '2384.', -9999, '3545.', '3694.', -9999, '9501.1875', -9999, ' 22.881250381469727', -9999, -9999, -9999, -9999, ' 7069.1669921875', ' 6175.91650390625', ' 241.0', -9999, ' 0', ' 9710.5', ' 1', ' 2641.333251953125', ' 145', ' 4219.0', ' 241']","['9501.1875', ' nan', ' 22.881250381469727', ' nan', ' nan', ' nan', ' nan', ' 7069.1669921875', ' 6175.91650390625', ' 241.0', ' nan', ' 0', ' 9710.5', ' 1', ' 2641.333251953125', ' 145', ' 4219.0', ' 241']"
POINT (-53.464365 -33.599179),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,39,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.464365,-33.599179,,"[-9999, '9238.', '9126.', '8062.', '6856.', '5255.', '2570.', '2150.', '2634.', '3110.', '2818.', -9999, '3023.', '3374.', '4098.', '3933.', '3736.', '2665.', '2274.', -9999, '3026.', '3328.', -9999, '8610.1669921875', -9999, ' 23.49199104309082', -9999, -9999, -9999, -9999, ' 6357.333984375', ' 5630.0', ' 241.0', -9999, ' 0', ' 8808.6669921875', ' 33', ' 2451.333251953125', ' 113', ' 3922.333251953125', ' 241']","['8610.1669921875', ' nan', ' 23.49199104309082', ' nan', ' nan', ' nan', ' nan', ' 6357.333984375', ' 5630.0', ' 241.0', ' nan', ' 0', ' 8808.6669921875', ' 33', ' 2451.333251953125', ' 113', ' 3922.333251953125', ' 241']"
POINT (-53.467712 -33.596033),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,40,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.467712,-33.596033,,"[-9999, '7232.', '7963.', '8053.', '7354.', '6469.', '3473.', -9999, '2793.', '3244.', '2942.', -9999, '3009.', '3064.', '3761.', '3611.', '3501.', '3000.', '2260.', -9999, '2237.', '2207.', -9999, '7655.33349609375', -9999, ' 21.696182250976562', -9999, -9999, -9999, -9999, ' 4869.6669921875', ' 5334.83349609375', ' 241.0', -9999, ' 0', ' 7790.0', ' 49', ' 2920.333251953125', ' 273', ' 3624.333251953125', ' 241']","['7655.33349609375', ' nan', ' 21.696182250976562', ' nan', ' nan', ' nan', ' nan', ' 4869.6669921875', ' 5334.83349609375', ' 241.0', ' nan', ' 0', ' 7790.0', ' 49', ' 2920.333251953125', ' 273', ' 3624.333251953125', ' 241']"
POINT (-53.470459 -33.599107),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,41,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.470459,-33.599107,,"[-9999, '9518.', '9387.', '8636.', '7584.', '5799.', '1722.', -9999, '2978.', '3040.', '3330.', -9999, '2945.', '3561.', '3802.', '2999.', '3263.', '2225.', '2207.', -9999, '3382.', '3565.', -9999, '9019.166015625', -9999, ' 29.82465171813965', -9999, -9999, -9999, -9999, ' 6615.3330078125', ' 5872.66650390625', ' 225.0', -9999, ' 0', ' 9180.3330078125', ' 33', ' 2565.0', ' 273', ' 3454.0', ' 225']","['9019.166015625', ' nan', ' 29.82465171813965', ' nan', ' nan', ' nan', ' nan', ' 6615.3330078125', ' 5872.66650390625', ' 225.0', ' nan', ' 0', ' 9180.3330078125', ' 33', ' 2565.0', ' 273', ' 3454.0', ' 225']"
POINT (-53.47209 -33.59396),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,42,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.47209,-33.59396,,"['9070.', '9414.', '9397.', '8680.', '7626.', '6326.', '3108.', -9999, '3250.', '3688.', '3294.', -9999, '3228.', '3403.', '3800.', '3666.', '3857.', '3200.', '2119.', -9999, '2324.', '3210.', -9999, '8927.083984375', ' 10.21875', ' 24.639883041381836', -9999, -9999, -9999, -9999, ' 6235.0', ' 6094.4169921875', ' 240.0', ' 9130.1669921875', ' 1', ' 9293.6669921875', ' 17', ' 3058.666748046875', ' 273', ' 3774.333251953125', ' 241']","['8927.083984375', ' 10.21875', ' 24.639883041381836', ' nan', ' nan', ' nan', ' nan', ' 6235.0', ' 6094.4169921875', ' 240.0', ' 9130.1669921875', ' 1', ' 9293.6669921875', ' 17', ' 3058.666748046875', ' 273', ' 3774.333251953125', ' 241']"
POINT (-53.477325 -33.586881),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,43,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.477325,-33.586881,,"['8602.', '9351.', '9406.', '9534.', '3180.', '9105.', '6852.', '4260.', '4377.', '5523.', '8564.', '8996.', '8871.', '7793.', '6455.', '-531.', -9999, '3593.', '3021.', -9999, -9999, '7636.', '8402.', '8764.078125', ' 22.27081298828125', ' 53.3416633605957', ' 55836.16796875', ' 21543.66796875', -9999, -9999, ' 4857.99951171875', ' 6645.0', ' 112.0', ' 8717.6669921875', ' 1', ' 9430.3330078125', ' 33', ' 4572.33349609375', ' 225', ' 5163.0', ' 113']","['8764.078125', ' 22.27081298828125', ' 53.3416633605957', ' 55836.16796875', ' 21543.66796875', ' nan', ' nan', ' 4857.99951171875', ' 6645.0', ' 112.0', ' 8717.6669921875', ' 1', ' 9430.3330078125', ' 33', ' 4572.33349609375', ' 225', ' 5163.0', ' 113']"
POINT (-53.479128 -33.595461),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,44,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.479128,-33.595461,,"['6093.', '8968.', '9405.', '9628.', '9336.', '9040.', '4821.', -9999, '4795.', '7197.', '8245.', '6028.', '7473.', '5296.', '5537.', '5127.', '4691.', '3255.', '2598.', -9999, '4228.', '6053.', -9999, '8911.4443359375', ' 61.604156494140625', ' 24.512819290161133', -9999, -9999, -9999, -9999, ' 5941.666015625', ' 5007.0', ' 256.0', ' 6499.33349609375', ' 1', ' 9456.3330078125', ' 49', ' 3514.666748046875', ' 273', ' 4357.66650390625', ' 257']","['8911.4443359375', ' 61.604156494140625', ' 24.512819290161133', ' nan', ' nan', ' nan', ' nan', ' 5941.666015625', ' 5007.0', ' 256.0', ' 6499.33349609375', ' 1', ' 9456.3330078125', ' 49', ' 3514.666748046875', ' 273', ' 4357.66650390625', ' 257']"
POINT (-53.493633 -33.586166),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,45,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.493633,-33.586166,,"['4776.', '4495.', '6629.', '7965.', '6746.', '7950.', '8797.', -9999, '8896.', '8910.', '9232.', -9999, '9307.', '9412.', '9497.', '9119.', '9143.', '7240.', '6255.', -9999, '7502.', '7694.', '7098.', '8630.099609375', ' 21.381942749023438', ' 15.11110782623291', -9999, -9999, -9999, -9999, ' 5031.8330078125', ' 5801.4169921875', ' 336.0', ' 5300.0', ' 17', ' 9405.3330078125', ' 209', ' 4373.5', ' 1', ' 7229.33349609375', ' 353']","['8630.099609375', ' 21.381942749023438', ' 15.11110782623291', ' nan', ' nan', ' nan', ' nan', ' 5031.8330078125', ' 5801.4169921875', ' 336.0', ' 5300.0', ' 17', ' 9405.3330078125', ' 209', ' 4373.5', ' 1', ' 7229.33349609375', ' 353']"
POINT (-53.498783 -33.590385),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,46,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.498783,-33.590385,,"['4545.', '4419.', '6444.', '7395.', '5197.', '7434.', '8369.', -9999, '8770.', '8753.', '8966.', -9999, '9200.', '9311.', '9486.', '9224.', '9146.', '7272.', '5696.', -9999, '7147.', '7124.', '6572.', '9112.5556640625', ' 20.213138580322266', ' 20.938800811767578', -9999, -9999, -9999, -9999, ' 5153.8330078125', ' 5423.3330078125', ' 336.0', ' 5136.0', ' 17', ' 9340.3330078125', ' 225', ' 4186.5', ' 1', ' 6660.16650390625', ' 353']","['9112.5556640625', ' 20.213138580322266', ' 20.938800811767578', ' nan', ' nan', ' nan', ' nan', ' 5153.8330078125', ' 5423.3330078125', ' 336.0', ' 5136.0', ' 17', ' 9340.3330078125', ' 225', ' 4186.5', ' 1', ' 6660.16650390625', ' 353']"
POINT (-53.490543 -33.594675),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,47,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.490543,-33.594675,,"['3227.', '4935.', '6867.', '7850.', '1357.', '8461.', '8851.', -9999, '8997.', '8922.', '9355.', -9999, '9216.', '9368.', '9543.', '9344.', '8988.', '7742.', '6259.', -9999, '7784.', '7960.', '6926.', '8909.6552734375', ' 21.195512771606445', ' 17.895832061767578', -9999, -9999, -9999, -9999, ' 6228.666015625', ' 5158.66650390625', ' 336.0', ' 5009.66650390625', ' 17', ' 9418.3330078125', ' 225', ' 3189.666748046875', ' 1', ' 7127.66650390625', ' 353']","['8909.6552734375', ' 21.195512771606445', ' 17.895832061767578', ' nan', ' nan', ' nan', ' nan', ' 6228.666015625', ' 5158.66650390625', ' 336.0', ' 5009.66650390625', ' 17', ' 9418.3330078125', ' 225', ' 3189.666748046875', ' 1', ' 7127.66650390625', ' 353']"
POINT (-53.487539 -33.601109),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,48,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.487539,-33.601109,,"['6093.', '6491.', '7270.', '6488.', '5883.', '6500.', '6266.', '3244.', '6235.', '7398.', '7268.', -9999, '6236.', '6903.', '6535.', '6113.', '6136.', '4747.', '4042.', -9999, '4911.', '5548.', -9999, '6387.08544921875', ' 53.70832824707031', ' 11.62202262878418', -9999, -9999, -9999, -9999, ' 1992.0', ' 5111.6669921875', ' 144.0', ' 5248.33349609375', ' 113', ' 6967.0', ' 145', ' 4975.0', ' 273', ' 5665.33349609375', ' 257']","['6387.08544921875', ' 53.70832824707031', ' 11.62202262878418', ' nan', ' nan', ' nan', ' nan', ' 1992.0', ' 5111.6669921875', ' 144.0', ' 5248.33349609375', ' 113', ' 6967.0', ' 145', ' 4975.0', ' 273', ' 5665.33349609375', ' 257']"
POINT (-53.501358 -33.597034),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,49,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.501358,-33.597034,,"['6089.', '7032.', '6045.', '6701.', '5370.', '6910.', '8375.', '6122.', '8190.', '8380.', '8222.', -9999, '8118.', '8299.', '8163.', '8177.', '7667.', '6219.', '5038.', -9999, '5230.', '5884.', -9999, '7743.7998046875', ' 14.651042938232422', ' 8.12202262878418', -9999, -9999, -9999, -9999, ' 2225.33349609375', ' 6173.3330078125', ' 240.0', ' 6388.66650390625', ' 17', ' 8264.0', ' 145', ' 6038.66650390625', ' 49', ' 7354.33349609375', ' 257']","['7743.7998046875', ' 14.651042938232422', ' 8.12202262878418', ' nan', ' nan', ' nan', ' nan', ' 2225.33349609375', ' 6173.3330078125', ' 240.0', ' 6388.66650390625', ' 17', ' 8264.0', ' 145', ' 6038.66650390625', ' 49', ' 7354.33349609375', ' 257']"
POINT (-53.493462 -33.599536),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,50,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.493462,-33.599536,,"['6050.', '5848.', '7172.', '7750.', '2710.', '6065.', '5899.', -9999, '4829.', '5822.', '5990.', -9999, '6316.', '6930.', '6381.', '5998.', '5816.', '5249.', '4315.', -9999, '5358.', '5777.', -9999, '6256.349609375', ' 35.239593505859375', ' 44.21875', ' 27563.498046875', ' 5552.498046875', -9999, -9999, ' 2032.0', ' 5343.5', ' 64.0', ' 5795.66650390625', ' 1', ' 6923.33349609375', ' 33', ' 4891.33349609375', ' 81', ' 5508.33349609375', ' 65']","['6256.349609375', ' 35.239593505859375', ' 44.21875', ' 27563.498046875', ' 5552.498046875', ' nan', ' nan', ' 2032.0', ' 5343.5', ' 64.0', ' 5795.66650390625', ' 1', ' 6923.33349609375', ' 33', ' 4891.33349609375', ' 81', ' 5508.33349609375', ' 65']"
POINT (-53.43132 -33.557489),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,51,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.43132,-33.557489,,"['9029.', '9319.', '9256.', '8594.', -9999, '2852.', '2873.', -9999, '3113.', '3488.', '3395.', '4219.', '4485.', '4786.', '4100.', '4100.', -9999, '2334.', '2082.', -9999, '3008.', '4395.', '5437.', '9136.7080078125', ' 7.09375', ' 24.710067749023438', -9999, -9999, -9999, -9999, ' 5869.3330078125', ' 6209.91650390625', ' 208.0', ' 9087.8330078125', ' 1', ' 9201.3330078125', ' 17', ' 3332.0', ' 145', ' 4457.0', ' 209']","['9136.7080078125', ' 7.09375', ' 24.710067749023438', ' nan', ' nan', ' nan', ' nan', ' 5869.3330078125', ' 6209.91650390625', ' 208.0', ' 9087.8330078125', ' 1', ' 9201.3330078125', ' 17', ' 3332.0', ' 145', ' 4457.0', ' 209']"
POINT (-53.437929 -33.553341),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,52,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.437929,-33.553341,,"['7525.', '8770.', '9071.', '8664.', '8250.', '4386.', '4134.', '2706.', '3417.', '3044.', '3302.', -9999, '4137.', '4541.', '3607.', '3892.', '3317.', '2966.', '2770.', -9999, '2889.', '3262.', '3654.', '8261.5556640625', ' 36.02082824707031', ' 25.11284828186035', -9999, -9999, -9999, -9999, ' 5817.3330078125', ' 5350.0', ' 224.0', ' 7682.33349609375', ' 1', ' 8835.0', ' 33', ' 3017.666748046875', ' 273', ' 4013.333251953125', ' 225']","['8261.5556640625', ' 36.02082824707031', ' 25.11284828186035', ' nan', ' nan', ' nan', ' nan', ' 5817.3330078125', ' 5350.0', ' 224.0', ' 7682.33349609375', ' 1', ' 8835.0', ' 33', ' 3017.666748046875', ' 273', ' 4013.333251953125', ' 225']"
POINT (-53.421965 -33.563569),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,53,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.421965,-33.563569,,"['9024.', '9300.', '9327.', '8752.', -9999, '2535.', '2538.', -9999, '2570.', '2908.', '2916.', -9999, '3573.', '4033.', '3840.', '4282.', '4070.', '2850.', '2331.', -9999, '2930.', -9999, '5493.', '9156.4580078125', ' 9.46875', ' 23.004465103149414', -9999, -9999, -9999, -9999, ' 6419.0', ' 5931.75', ' 240.0', ' 9065.5', ' 1', ' 9217.0', ' 17', ' 2798.0', ' 145', ' 4064.0', ' 241']","['9156.4580078125', ' 9.46875', ' 23.004465103149414', ' nan', ' nan', ' nan', ' nan', ' 6419.0', ' 5931.75', ' 240.0', ' 9065.5', ' 1', ' 9217.0', ' 17', ' 2798.0', ' 145', ' 4064.0', ' 241']"
POINT (-53.41424 -33.587739),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,54,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.41424,-33.587739,,"['7232.', '8960.', '9421.', '8978.', '4354.', '6105.', '2817.', -9999, '5524.', '7170.', '8095.', '5644.', '7289.', '6134.', '5701.', '4244.', -9999, '2126.', '1957.', -9999, '4003.', '4889.', '8715.', '8338.25', ' 52.39064025878906', ' 17.27500343322754', -9999, -9999, -9999, -9999, ' 4694.33349609375', ' 5934.25', ' 192.0', ' 7443.16650390625', ' 1', ' 9119.6669921875', ' 33', ' 4425.33349609375', ' 81', ' 6355.66650390625', ' 193']","['8338.25', ' 52.39064025878906', ' 17.27500343322754', ' nan', ' nan', ' nan', ' nan', ' 4694.33349609375', ' 5934.25', ' 192.0', ' 7443.16650390625', ' 1', ' 9119.6669921875', ' 33', ' 4425.33349609375', ' 81', ' 6355.66650390625', ' 193']"
