geometry,label_id,label_name,label,collection_date,created_at,end_date,id,start_date,updated_at,user_email,user_name,longitude,latitude,timeline,timeseries,pheno_metrics
POINT (-53.487539 -33.601109),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,48,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.487539,-33.601109,,"[6093, 6491, 7270, 6488, 5883, 6500, 6266, 3244, 6235, 7398, 7268, -9999, 6236, 6903, 6535, 6113, 6136, 4747, 4042, -9999, 4911, 5548, -9999]","[6624.09814453125, 18.9375, 543.65625, 32795.0, 112787.0, 92263.0, 312241.0, 17397.0, -3377.5, 112.0, 5883.0, 65, 7398.0, 145, -9999.0, 177, -9999.0, 177]"
POINT (-53.501358 -33.597034),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,49,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.501358,-33.597034,,"[6089, 7032, 6045, 6701, 5370, 6910, 8375, 6122, 8190, 8380, 8222, -9999, 8118, 8299, 8163, 8177, 7667, 6219, 5038, -9999, 5230, 5884, -9999]","[7961.9853515625, 37.625, 574.34375, 41570.0, 121562.0, 112189.0, 332167.0, 18379.0, -2314.5, 112.0, 5370.0, 65, 8380.0, 145, -9999.0, 177, -9999.0, 177]"
POINT (-53.493462 -33.599536),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,50,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.493462,-33.599536,,"[6050, 5848, 7172, 7750, 2710, 6065, 5899, -9999, 4829, 5822, 5990, -9999, 6316, 6930, 6381, 5998, 5816, 5249, 4315, -9999, 5358, 5777, -9999]","[7152.625, 59.4375, 277.328125, 25445.0, 95438.0, 72253.5, 292231.5, 17749.0, -2075.5, 96.0, 5848.0, 17, 7750.0, 49, -9999.0, 113, -9999.0, 113]"
POINT (-53.43132 -33.557489),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,51,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.43132,-33.557489,,"[9029, 9319, 9256, 8594, -9999, 2852, 2873, -9999, 3113, 3488, 3395, 4219, 4485, 4786, 4100, 4100, -9999, 2334, 2082, -9999, 3008, 4395, 5437]","[9115.166015625, 18.125, 402.4583435058594, 21684.5, 66680.0, 43636.0, 263614.0, 19318.0, -485.0, 64.0, 9029.0, 1, 9319.0, 17, -9999.0, 65, -9999.0, 65]"
POINT (-53.437929 -33.553341),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,52,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.437929,-33.553341,,"[7525, 8770, 9071, 8664, 8250, 4386, 4134, 2706, 3417, 3044, 3302, -9999, 4137, 4541, 3607, 3892, 3317, 2966, 2770, -9999, 2889, 3262, 3654]","[8558.5, 48.3125, 79.5625, 49743.5, 124736.0, 72716.5, 292694.5, 19070.0, -1237.0, 112.0, 7525.0, 1, 9071.0, 33, -9999.0, 177, 2706.0, 113]"
POINT (-53.421965 -33.563569),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,53,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.421965,-33.563569,,"[9024, 9300, 9327, 8752, -9999, 2535, 2538, -9999, 2570, 2908, 2916, -9999, 3573, 4033, 3840, 4282, 4070, 2850, 2331, -9999, 2930, -9999, 5493]","[9128.25, 9.46875, 603.9375, 21892.0, 66887.5, 26018.5, 245996.5, 19326.0, -487.5, 64.0, 9024.0, 1, 9327.0, 33, -9999.0, 65, -9999.0, 65]"
POINT (-53.41424 -33.587739),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,54,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.41424,-33.587739,,"[7232, 8960, 9421, 8978, 4354, 6105, 2817, -9999, 5524, 7170, 8095, 5644, 7289, 6134, 5701, 4244, -9999, 2126, 1957, -9999, 4003, 4889, 8715]","[8996.375, 68.40625, 86.69642639160156, 74054.0, 239037.5, 81387.5, 301365.5, 19420.0, -1383.5, 256.0, 7232.0, 1, 9421.0, 33, -9999.0, 113, -9999.0, 257]"
POINT (-53.414497 -33.59539),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,55,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.414497,-33.59539,,"[3157, 2224, 2425, 6380, 7507, 8414, 4572, -9999, 4046, 6643, 8100, 8882, 8666, 8745, 5523, 5912, -9999, 2424, 2164, -9999, 4400, -9999, 8692]","[8486.0, 44.84027862548828, 236.0124969482422, 65817.0, 215802.0, 62955.5, 282933.5, 18881.0, -9999.0, 224.0, 2425.0, 33, 8882.0, 177, -9999.0, 113, -9999.0, 257]"
POINT (-53.406773 -33.587024),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,56,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.406773,-33.587024,,"[7690, 9441, 9519, 9502, 8503, 5474, 2579, -9999, 2986, 5948, 7257, 4858, 7306, 6741, 6276, 3885, -9999, 2209, 1931, -9999, 3588, 5817, 8316]","[8921.666015625, 57.15625, 87.13392639160156, 74122.0, 239105.5, 81826.0, 301804.0, 19518.0, -1154.5, 256.0, 7690.0, 1, 9519.0, 33, -9999.0, 113, -9999.0, 257]"
POINT (-53.418188 -33.580947),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,57,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.418188,-33.580947,,"[6943, 8484, 9321, 9547, 2862, 4825, 2808, -9999, 8413, -9999, 5609, -9999, 8924, -9999, 8498, 8482, 8020, 5078, 5035, -9999, 3584, 3533, 3206]","[8882.3330078125, 54.25, 203.6041717529297, 29733.5, 124724.0, 58102.5, 278080.5, 19546.0, -1528.0, 144.0, 6943.0, 1, 9547.0, 49, -9999.0, 113, -9999.0, 145]"
POINT (-53.425741 -33.586881),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,58,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.425741,-33.586881,,"[7161, 7988, 8324, 9078, 8358, 6609, 3410, -9999, 3887, 5806, 6290, 7140, 7017, 6408, 5497, 3520, -9999, 2293, 2230, -9999, 4829, 7039, 8396]","[8537.0, 39.9375, 91.71634674072266, 72914.5, 237898.0, 83504.5, 303482.5, 19077.0, -1419.0, 256.0, 7161.0, 1, 9078.0, 49, -9999.0, 113, -9999.0, 257]"
POINT (-53.424282 -33.582949),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,59,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.424282,-33.582949,,"[7575, 8578, 9227, 9481, -9999, 5356, 2779, -9999, 7699, -9999, 9024, 8488, 8704, 8133, 8238, 8116, -9999, 4331, 4457, -9999, 3644, 3509, 3306]","[8790.353515625, 39.70833206176758, 1217.5, 21074.5, 66070.0, 65209.5, 285187.5, 19480.0, -1212.0, 64.0, 7575.0, 1, 9481.0, 49, -9999.0, 65, -9999.0, 65]"
POINT (-53.427029 -33.576156),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,60,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.427029,-33.576156,,"[8455, 8954, 9373, 9529, 9024, 5325, 2879, -9999, 9093, -9999, 9330, 8964, 8965, 8656, 8636, 6469, -9999, 5071, 5044, -9999, 3733, -9999, 3613]","[9051.1875, 22.375, 93.88461303710938, 79427.5, 244411.0, 75084.0, 295062.0, 19528.0, -772.0, 256.0, 8455.0, 1, 9529.0, 49, -9999.0, 113, -9999.0, 257]"
POINT (-53.429089 -33.579802),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,61,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.429089,-33.579802,,"[6744, 8473, 9034, 9501, 8942, 6873, 2912, -9999, 7356, -9999, 9208, 8653, 9045, 8554, 8863, 8122, 7727, 4856, 5075, -9999, 3552, -9999, 3506]","[8868.833984375, 57.4375, 76.171875, 96569.0, 291549.5, 91875.0, 311853.0, 19500.0, -1627.5, 304.0, 6744.0, 1, 9501.0, 49, -9999.0, 113, -9999.0, 305]"
POINT (-53.433466 -33.581662),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,62,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.433466,-33.581662,,"[7417, 9211, 9389, 9462, 9020, 7612, 3318, -9999, 4160, -9999, 5693, -9999, 6799, 6320, 5446, 4791, -9999, 2418, 2257, -9999, 3609, 7760, 8679]","[8930.2998046875, 42.60416793823242, 93.5625, 44933.5, 209917.0, 55318.0, 275296.0, 19461.0, -1291.0, 256.0, 7417.0, 1, 9462.0, 49, -9999.0, 113, -9999.0, 257]"
POINT (-53.443594 -33.569505),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,63,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.443594,-33.569505,,"[8446, 9342, 9444, 9465, 5645, 8848, 4269, 2171, 5467, 8163, 9145, -9999, 9155, 8967, 8567, 5598, 4389, 3199, 2895, -9999, 3958, -9999, 8550]","[9015.875, 21.22916603088379, 27.375, 108953.0, 293934.5, 97188.0, 317166.0, 19464.0, -776.5, 288.0, 8446.0, 1, 9465.0, 49, -9999.0, 177, 2895.0, 289]"
POINT (-53.431492 -33.572651),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,64,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.431492,-33.572651,,"[7824, 9277, 9375, 9363, 8710, 5318, 2827, -9999, 7089, 7295, 8492, 7014, 8473, 7615, 7300, 4437, 3854, 2626, 2433, -9999, -9999, -9999, 8063]","[8704.880859375, 48.46875, 71.22794342041016, 95412.0, 290392.5, 79445.5, 299423.5, 19374.0, -1087.5, 304.0, 7824.0, 1, 9375.0, 33, -9999.0, 113, -9999.0, 305]"
POINT (-53.437328 -33.568504),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,65,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.437328,-33.568504,,"[8567, 9013, 9359, 9490, 8787, 7832, 4069, 2876, 5696, 6338, 8423, 6889, 8727, 7994, 7575, 4951, 4151, 2841, 2855, -9999, 3489, 6738, 8620]","[8830.267578125, 19.22916603088379, 29.683034896850586, 119294.5, 294277.0, 126687.5, 346665.5, 19489.0, -716.0, 272.0, 8567.0, 1, 9490.0, 49, -9999.0, 305, 2841.0, 273]"
POINT (-53.445482 -33.563926),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,66,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.445482,-33.563926,,"[8328, 8928, 9311, 9468, -9999, 7268, 3917, 3642, 7575, 7819, 8732, 6581, 8645, 8555, 7946, 4967, 4091, 2792, 2640, -9999, 3642, 7606, 8766]","[8677.263671875, 23.75, 1216.6875, 21872.0, 66867.5, 112674.0, 332652.0, 19467.0, -835.5, 64.0, 8328.0, 1, 9468.0, 49, -9999.0, 65, -9999.0, 65]"
POINT (-53.439302 -33.574225),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,67,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.439302,-33.574225,,"[8292, 8893, 9324, 9548, 6597, 8963, 4942, -9999, 4562, 7678, 8669, -9999, 8997, 8558, 8025, 5075, -9999, 2868, 2686, -9999, 3430, 7370, 8532]","[8817.75, 26.16666603088379, 305.421875, 42414.0, 117406.5, 84601.0, 304579.0, 19547.0, -853.5, 112.0, 8292.0, 1, 9548.0, 49, -9999.0, 113, -9999.0, 113]"
POINT (-53.463507 -33.596748),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,68,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.463507,-33.596748,,"[-9999, 8177, 8684, 8369, 7443, 5821, 2973, 2249, 2607, 3029, 2862, -9999, 2647, 2666, 3248, 2710, 2542, 2580, 2179, -9999, 2408, 2764, -9999]","[8297.9169921875, 583.84375, 129.74305725097656, 37215.5, 152204.0, 45961.0, 265939.0, 18683.0, -9999.0, 176.0, -9999.0, 1, 8684.0, 33, -9999.0, 1, -9999.0, 177]"
POINT (-53.473291 -33.598607),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,69,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.473291,-33.598607,,"[9533, 9486, 9384, 8583, 5839, 5975, 2316, -9999, 2836, 3300, 2932, -9999, 3118, 3840, 4547, 3893, 4086, 3320, 2206, -9999, 3103, 3233, -9999]","[9389.75, nan, 55.4886360168457, 51767.0, 271745.0, 51767.0, 271745.0, 19532.0, -233.0, 353.0, nan, 0, 9533.0, 1, -9999.0, 113, -9999.0, 353]"
POINT (-53.460331 -33.582949),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,70,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.460331,-33.582949,,"[8908, 9369, 9469, 9603, 9114, 8925, 5773, -9999, 2448, 6078, 7954, -9999, 8209, 7689, 7020, 5632, 4842, 3156, 2800, -9999, 3879, -9999, -9999]","[8959.791015625, 14.479166984558105, 306.28125, 46708.0, 121700.5, 71418.5, 291396.5, 19602.0, -545.5, 112.0, 8908.0, 1, 9603.0, 49, -9999.0, 113, -9999.0, 113]"
POINT (-53.469172 -33.578301),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,71,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.469172,-33.578301,,"[5876, 6766, 8144, 9135, -9999, 8872, 7875, 3995, 4959, 5682, 6380, 6684, 6780, 6507, 6270, 4802, -9999, 3563, 2787, -9999, 2199, 3382, 6914]","[8633.416015625, 67.89583587646484, 1195.875, 16984.0, 61979.5, 81180.0, 301158.0, 19134.0, -2061.5, 64.0, 5876.0, 1, 9135.0, 49, -9999.0, 65, -9999.0, 65]"
POINT (-53.468742 -33.594317),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,72,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.468742,-33.594317,,"[9514, 9496, 9460, 8257, 7269, 5818, 3014, -9999, 2882, 3156, 2756, -9999, 2871, 3364, 3808, 3745, 3993, 3859, 2028, -9999, 2730, 3331, -9999]","[9347.875, nan, 174.2232208251953, 38072.0, 113064.5, 51597.5, 271575.5, 19513.0, -242.5, 113.0, nan, 0, 9514.0, 1, -9999.0, 113, -9999.0, 113]"
POINT (-53.44368 -33.594889),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,73,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.44368,-33.594889,,"[6218, 8865, 8963, 8243, 7301, 2828, 2709, 2624, 2987, 3111, 2895, -9999, 4016, 4572, 3851, 3880, 3879, 3068, 2749, -9999, 3789, 3347, 2919]","[8541.5, 85.78125, 97.71875, 42018.0, 107011.5, 68247.5, 288225.5, 18962.0, -1890.5, 96.0, 6218.0, 1, 8963.0, 33, -9999.0, 177, 2709.0, 97]"
POINT (-53.384457 -33.60404),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,74,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.384457,-33.60404,,"[7157, 7497, 6874, 7621, 6980, 6227, 3354, -9999, 2481, 2851, 2424, -9999, 2624, 3038, 2419, 2606, 3571, 2443, 2630, -9999, 3273, 1861, -9999]","[7114.9580078125, 46.6875, 275.3125, 21057.0, 81051.0, 39356.0, 259334.0, 17620.0, -1562.5, 80.0, 6874.0, 33, 7621.0, 49, -9999.0, 113, -9999.0, 113]"
POINT (-53.394928 -33.57923),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,75,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.394928,-33.57923,,"[9134, 9407, 9440, 8492, 7449, 5698, 4155, -9999, 2621, -9999, 3484, -9999, 4224, 3236, 3276, 3272, 3296, 2022, 2069, -9999, 2617, 3133, 3902]","[9146.5, 9.5625, 242.9875030517578, 39209.0, 114201.5, 44413.0, 264391.0, 19439.0, -432.5, 112.0, 9134.0, 1, 9440.0, 33, -9999.0, 113, -9999.0, 113]"
POINT (-53.397331 -33.597606),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,76,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.397331,-33.597606,,"[3406, 5218, 6639, 7863, 1324, 8516, 7523, -9999, 7547, 8091, 9225, -9999, 9447, 9429, 9572, 9410, 9298, 8437, 7864, -9999, 7907, 7556, 6566]","[8812.78515625, 174.74107360839844, 23.484375, 77069.0, 232053.5, 115855.0, 335833.0, 19571.0, -9999.0, 240.0, -9999.0, 113, 9572.0, 225, -9999.0, 113, 6566.0, 353]"
POINT (-53.406944 -33.593531),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,77,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.406944,-33.593531,,"[3342, 5182, 6527, 7664, 7984, 7828, 7632, -9999, 7112, 7702, 8677, 8071, 9210, 9362, 9473, 9484, 8916, 7389, 7242, -9999, 7162, 6687, 6435]","[8831.2265625, 25.59166717529297, 304.421875, 117128.0, 312108.5, 134194.5, 354172.5, 19483.0, -9999.0, 304.0, 3342.0, 1, 9484.0, 241, -9999.0, 113, -9999.0, 305]"
POINT (-53.401022 -33.59253),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,78,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.401022,-33.59253,,"[3579, 5969, 6875, 8435, 7544, 8196, 7616, -9999, 8179, 8178, -9999, -9999, -9999, -9999, 9472, 9546, 8951, 7150, 7341, -9999, 6694, 6183, 5663]","[8958.083984375, 152.6953125, 305.390625, -1177.0, 128810.0, 60956.0, 280934.0, 19545.0, -9999.0, 192.0, -9999.0, 113, 9546.0, 241, -9999.0, 113, -9999.0, 305]"
POINT (-53.391924 -33.591457),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,79,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.391924,-33.591457,,"[-9999, 8754, 8920, 8701, -9999, 2804, 3142, -9999, 3297, 4105, 3768, -9999, 5086, 4876, 3085, 3436, 3882, 1757, 2389, -9999, 3240, 3006, 3017]","[8823.75, 591.21875, 591.21875, 11376.5, 56372.0, 30761.0, 250739.0, 18919.0, -9999.0, 64.0, -9999.0, 1, 8920.0, 33, -9999.0, 1, -9999.0, 65]"
POINT (-53.390465 -33.581876),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,80,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.390465,-33.581876,,"[9128, 6687, 9571, 9235, 8172, 2889, 2449, -9999, 2774, -9999, 3657, -9999, 4184, 3021, 2925, 2658, 2869, 1974, 1893, -9999, 2542, 2976, 4114]","[9171.083984375, 180.25, 29.9921875, 34961.0, 214943.0, 37101.0, 257079.0, 19570.0, -1656.0, 272.0, 6687.0, 17, 9571.0, 33, -9999.0, 113, 1893.0, 289]"
POINT (-53.405228 -33.580804),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,81,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.405228,-33.580804,,"[3774, 9313, 9259, 8721, -9999, 3037, 2200, -9999, 2484, 3379, 3477, -9999, 4456, 3122, 2690, 2512, -9999, 2446, 2091, -9999, 2588, 3160, 3931]","[9205.333984375, 346.1875, 402.3333435058594, 19181.0, 64176.5, 18792.5, 238770.5, 19312.0, -3112.5, 64.0, 3774.0, 1, 9313.0, 17, -9999.0, 65, -9999.0, 65]"
POINT (-53.401709 -33.576871),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,82,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.401709,-33.576871,,"[8684, 9123, 8694, 7972, -9999, 3766, 4056, 2820, 3646, 3933, 4243, -9999, 5264, 3087, 2519, 2578, -9999, 2332, 1950, -9999, 2166, 3249, 5048]","[8749.916015625, 27.4375, 398.375, 20132.0, 65127.5, 38268.0, 258246.0, 19122.0, -657.5, 64.0, 8684.0, 1, 9123.0, 17, -9999.0, 65, -9999.0, 65]"
POINT (-53.409262 -33.572008),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,83,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.409262,-33.572008,,"[8479, 9025, 9038, 8677, 7451, 4074, 4398, -9999, 3727, -9999, 3598, -9999, 3590, 2757, 2913, 2821, 3035, 2450, 2283, -9999, 2595, 2903, 5590]","[8618.0, 17.46875, 237.96249389648438, 36903.5, 111896.0, 42373.5, 262351.5, 19037.0, -760.0, 112.0, 8479.0, 1, 9038.0, 33, -9999.0, 113, -9999.0, 113]"
POINT (-53.419647 -33.576227),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,84,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.419647,-33.576227,,"[9286, 9548, 9451, 8743, 7693, 3947, 2013, -9999, 2399, -9999, 3147, -9999, 4360, 2876, 2684, 2522, 2788, 2249, 1893, -9999, 2814, -9999, 4211]","[9137.875, 16.375, 28.143383026123047, 40959.0, 225940.5, 25880.5, 245858.5, 19547.0, -356.5, 288.0, 9286.0, 1, 9548.0, 17, -9999.0, 113, 1893.0, 289]"
POINT (-53.414154 -33.571793),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,85,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.414154,-33.571793,,"[8748, 9042, 8609, 7922, 3093, 3371, 3693, 3079, 3736, 3701, 4130, -9999, 4911, 2806, 2971, 2781, -9999, 2310, 1931, -9999, 2434, -9999, 4929]","[8709.666015625, 18.375, 79.3375015258789, 48221.0, 213204.5, 37362.5, 257340.5, 19041.0, -625.5, 256.0, 8748.0, 1, 9042.0, 17, -9999.0, 177, -9999.0, 257]"
POINT (-53.420677 -33.568361),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,86,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.420677,-33.568361,,"[8477, 8963, 8683, 7980, 6655, 2778, 3316, 2999, 3681, 3883, 4188, -9999, 4428, 3674, 3390, 3535, -9999, 2859, 2516, -9999, 3650, -9999, 3833]","[8631.0, 30.375, 79.00833129882812, 52393.5, 217377.0, 43337.0, 263315.0, 18962.0, -761.0, 256.0, 8477.0, 1, 8963.0, 17, -9999.0, 177, -9999.0, 257]"
POINT (-53.424196 -33.571936),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,87,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.424196,-33.571936,,"[9160, 9388, 9421, 8529, 7514, 3699, 2540, 2530, 2939, 3942, 4060, -9999, 4759, 2905, 2845, 2799, 2461, 2317, 2405, -9999, 2349, -9999, 4209]","[9149.0, 8.15625, 71.39705657958984, 59635.0, 254615.5, 54089.5, 274067.5, 19420.0, -419.5, 304.0, 9160.0, 1, 9421.0, 33, -9999.0, 177, -9999.0, 305]"
POINT (-53.421621 -33.550909),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,88,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.421621,-33.550909,,"[9022, 9333, 9119, 8233, 7784, 5605, 2578, 2466, 2507, 2749, 2517, -9999, 3263, 3524, 3298, 3468, -9999, 2540, 2251, -9999, 3051, -9999, 5746]","[8897.375, 19.4375, 80.55000305175781, 50957.0, 215940.5, 41674.0, 261652.0, 19332.0, -488.5, 256.0, 9022.0, 1, 9333.0, 17, -9999.0, 177, -9999.0, 257]"
POINT (-53.432951 -33.545258),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,89,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.432951,-33.545258,,"[9138, 9431, 9342, 8622, 7817, 6221, 3047, 2910, 3184, 3177, 3203, -9999, 4491, 5320, 3818, 3841, -9999, 3183, 2945, -9999, 3419, 4744, 4070]","[9043.75, 18.3125, 80.95833587646484, 58995.0, 223978.5, 65322.0, 285300.0, 19430.0, -430.5, 256.0, 9138.0, 1, 9431.0, 17, -9999.0, 177, -9999.0, 257]"
POINT (-53.433208 -33.539392),370,soja,Soja,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,90,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-53.433208,-33.539392,,"[9313, 9468, 9319, 8630, -9999, 6080, 2565, 2304, 2681, 3030, 2702, -9999, 3921, 4518, 3583, 3878, 3843, 2864, 2771, -9999, 3430, 4710, 5440]","[9264.75, 9.6875, 405.5625, 22074.5, 67070.0, 57676.5, 277654.5, 19467.0, -343.0, 64.0, 9313.0, 1, 9468.0, 17, -9999.0, 65, -9999.0, 65]"
POINT (-54.79105 -31.253753),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,91,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.79105,-31.253753,,"[9174, 9353, 8982, 8344, 8051, 5825, 5970, 3249, 2783, 3223, 3475, 5099, 5379, 5640, 5770, -9999, 5195, 4744, -9999, 5335, 4061, 2786, 3756]","[8973.0, 11.1875, 86.39286041259766, 75731.0, 230715.5, 89731.0, 309709.0, 19352.0, -412.5, 240.0, 9174.0, 1, 9353.0, 17, -9999.0, 241, -9999.0, 241]"
POINT (-54.858856 -31.201203),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,92,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.858856,-31.201203,,"[5184, 7259, -9999, 8820, 8696, -9999, 3658, 2555, 3455, 6334, 6970, 7001, 7906, 7170, 5873, -9999, 4853, 3999, 4165, 4789, 4062, 1282, 2705]","[8093.75, 1176.1875, 588.09375, -2482.0, 37514.0, 72794.5, 292772.5, 18819.0, -9999.0, 48.0, -9999.0, 33, 8820.0, 49, -9999.0, 33, -9999.0, 81]"
POINT (-54.712601 -31.213536),372,arroz,Arroz,2024-05-16T00:00:00Z,16-05-2024,31-12-2023,93,01-01-2023,16-05-2024,gabrielsansigolo@gmail.com,gabriel,-54.712601,-31.213536,,"[7000, 7269, 7769, 6831, 5005, 2981, 2243, 2209, 3915, 7497, 8974, 9121, 9035, 9260, 8913, -9999, 8565, 7942, 4016, 2694, 2585, 1683, 1765]","[8639.666015625, 73.44791412353516, 601.84375, 48925.0, 138916.0, 112890.5, 332868.5, 19259.0, -3895.0, 128.0, 2209.0, 113, 9260.0, 209, -9999.0, 241, -9999.0, 241]"
